确诊/出院,公开报道时间,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,消息来源,来源链接1,来源链接2,来源链接3
1月25日,1月26日,四川,眉山市,1,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月25日,1月26日,四川,泸州市,1,0,0,四川省卫健委,https://static.cdsb.com/micropub/Articles/202001/bd75a28b3145ca30a4aed40a8d30b590.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月26日,1月26日,澳门,澳门,3,0,0,央视,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=Arti44M1jmcGCVllvCfADIoo200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月25日,1月26日,海南,三亚市,2,0,0,海南卫健委,https://wap.peopleapp.com/article/rmh11038816/rmh11038816,,
1月25日,1月26日,海南,澄迈县,1,0,0,海南卫健委,https://wap.peopleapp.com/article/rmh11038816/rmh11038816,,
1月26日,1月26日,加拿大,,1,0,0,人民日报,https://wap.peopleapp.com/article/5076442/4971081,,
1月26日,1月26日,陕西,西安市,4,0,0,陕西卫健委,https://wap.peopleapp.com/article/5076579/4971219,,
1月26日,1月26日,陕西,汉中市,1,0,0,陕西卫健委,https://wap.peopleapp.com/article/5076579/4971219,,
1月26日,1月26日,陕西,铜川市,2,0,0,陕西卫健委,https://wap.peopleapp.com/article/5076579/4971219,,
1月25日,1月26日,宁夏,银川市,1,0,0,人民日报,https://baijiahao.baidu.com/s?id=1656754574699582751&wfr=spider&for=pc,,
1月26日,1月26日,北京,海淀区,3,0,0,新京报,http://news.sina.com.cn/c/2020-01-26/doc-iihnzahk6391568.shtml,,
1月26日,1月26日,山东,济南市,2,0,0,健康山东,https://china.huanqiu.com/article/9CaKrnKp4BM,,
1月26日,1月26日,山东,青岛市,2,0,0,健康山东,https://china.huanqiu.com/article/9CaKrnKp4BM,,
1月26日,1月26日,山东,滨州市,2,0,0,健康山东,https://china.huanqiu.com/article/9CaKrnKp4BM,,
1月26日,1月26日,山东,济宁市,1,0,0,健康山东,https://china.huanqiu.com/article/9CaKrnKp4BM,,
1月26日,1月26日,新加坡,,1,0,0,央视,http://news.sina.com.cn/w/2020-01-26/doc-iihnzhha4677743.shtml,,
1月26日,1月26日,辽宁,本溪市,1,0,0,央视,https://wap.peopleapp.com/article/5077385/4972095,,
1月26日,1月26日,辽宁,沈阳市,1,0,0,央视,https://wap.peopleapp.com/article/5077385/4972095,,
1月26日,1月26日,香港,,1,0,0,央视,http://finance.sina.com.cn/roll/2020-01-26/doc-iihnzhha4767123.shtml,,
1月26日,1月26日,江苏,镇江市,2,0,0,江苏卫健委,https://mp.weixin.qq.com/s/b5b83ASXrCQXOHt9jPyRhg,,
1月26日,1月26日,福建,福州市,4,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,福建,厦门市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,福建,漳州市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,福建,泉州市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,福建,三明市,3,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,福建,宁德市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4464988838245272,,
1月26日,1月26日,泰国,,1,0,0,中新网,https://new.qq.com/omn/20200126/20200126A0ADRW00.html,,
1月26日,1月26日,北京,朝阳区,3,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,外地来京,1,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,通州区,2,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,海淀区,1,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,石景山区,1,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,大兴区,1,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,北京,丰台区,1,0,0,北京卫健委,https://m.weibo.cn/2803301701/4465068299480135,,
1月26日,1月26日,台湾,,1,0,0,央视,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=Arti7WuNR0NWcHGa0O423mpf200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月26日,1月26日,美国,,1,0,0,央视,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtigL9ixApJOlgFSZUEfmlW200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月26日,1月26日,日本,,1,0,0,人民日报,https://m.weibo.cn/2803301701/4465067296351622,,
1月26日,1月26日,福建,福州市,3,0,0,福建卫健委,https://m.weibo.cn/2803301701/4465061982397771,,
1月26日,1月26日,福建,莆田市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4465061982397771,,
1月26日,1月26日,福建,泉州市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4465061982397771,,
1月26日,1月26日,福建,南平市,1,0,0,福建卫健委,https://m.weibo.cn/2803301701/4465061982397771,,
1月26日,1月26日,北京,海淀区,2,0,0,北京卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=Artim3hbOSJP3lKJhmM5hBft200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月26日,1月26日,北京,昌平区,2,0,0,北京卫健委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=Artim3hbOSJP3lKJhmM5hBft200126&fromapp=cctvnews&version=803&version=803&allow_comment=1,,
1月26日,1月26日,青海,西宁市,3,0,0,青海卫健委,https://wsjkw.qinghai.gov.cn/zhxw/xwzx/2020/01/26/1580018654048.html,,
1月24日,1月25日,湖北,孝感市,4,0,0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200125_2014854.shtml,,
1月24日,1月25日,湖北,武汉市,77,1,15,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,十堰市,4,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,荆门市,13,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,仙桃市,8,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,随州市,5,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,恩施州,11,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,鄂州市,1,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,天门市,3,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,荆州市,2,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,湖北,黄冈市,52,0,0,湖北卫健委,https://m.thepaper.cn/newsDetail_forward_5630828,,
1月24日,1月25日,辽宁,沈阳市,1,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,辽宁,大连市,1,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,辽宁,本溪市,1,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,辽宁,铁岭市,2,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,辽宁,朝阳市,1,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,辽宁,葫芦岛市,2,0,0,辽宁卫健委,https://mp.weixin.qq.com/s/l7n2ClPfuSvYsNVSMG-Yjg,,
1月24日,1月25日,甘肃,兰州市,1,0,0,甘肃卫健委,https://m.weibo.cn/2803301701/4464439325229697,,
1月24日,1月25日,甘肃,临夏州,1,0,0,甘肃卫健委,https://news.sina.cn/gn/2020-01-25/detail-iihnzahk6268206.d.html,,
1月24日,1月25日,法国,,2,0,0,人民日报,https://m.weibo.cn/status/4464513665466775?,,
1月24日,1月25日,山西,大同市,1,0,0,山西卫健委,https://m.weibo.cn/2803301701/4464522712796470,,
1月24日,1月25日,山西,长治市,1,0,0,山西卫健委,https://m.weibo.cn/2803301701/4464522712796470,,
1月24日,1月25日,山西,运城市,2,0,0,山西卫健委,https://m.weibo.cn/2803301701/4464522712796470,,
1月24日,1月25日,山西,太原市,1,0,0,山西卫健委,https://m.weibo.cn/2803301701/4464522712796470,,
1月24日,1月25日,上海,上海市,13,0,0,上海卫健委,https://m.weibo.cn/status/4464537044242144?,,
1月24日,1月25日,山东,德州市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,山东,聊城市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,山东,济宁市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,山东,威海市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,山东,日照市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,山东,临沂市,1,0,0,山东卫健委,https://m.weibo.cn/status/4464540034615398?,,
1月24日,1月25日,江苏,常州市,5,0,0,江苏卫健委,https://m.weibo.cn/2803301701/4464541205003436,,
1月24日,1月25日,江苏,盐城市,1,0,0,江苏卫健委,https://m.weibo.cn/2803301701/4464541205003436,,
1月24日,1月25日,江苏,宿迁市,1,0,0,江苏卫健委,https://m.weibo.cn/2803301701/4464541205003436,,
1月24日,1月25日,江苏,南京市,1,0,0,江苏卫健委,https://m.weibo.cn/2803301701/4464541205003436,,
1月24日,1月25日,江苏,苏州市,1,1,0,江苏卫健委,https://m.weibo.cn/2803301701/4464541205003436,,
1月24日,1月25日,河北,保定市,1,0,0,河北卫健委,https://m.weibo.cn/status/4464543466351050?,,
1月24日,1月25日,河北,承德市,1,0,0,河北卫健委,https://m.weibo.cn/status/4464543466351050?,,
1月24日,1月25日,河北,石家庄市,3,0,0,河北卫健委,https://m.weibo.cn/status/4464543466351050?,,
1月24日,1月25日,河北,沧州市,1,0,0,河北卫健委,https://m.weibo.cn/status/4464543466351050?,,
1月24日,1月25日,重庆,万州区,7,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,大渡口区,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,九龙坡区,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,长寿区,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,合川区,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,永川区,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,璧山区,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,开州区,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,梁平区,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,城口县,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,丰都县,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,忠县,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,云阳县,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,巫溪县,1,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,石柱县,3,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,重庆,两江新区,2,0,0,重庆卫健委,https://m.weibo.cn/status/4464545751772820?,,
1月24日,1月25日,广东,汕头市,1,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,东莞市,1,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,广州市,7,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,深圳市,5,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,珠海市,2,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,佛山市,3,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,惠州市,2,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,阳江市,2,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,肇庆市,1,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,广东,清远市,1,0,0,广东卫健委,https://c.m.163.com/news/a/F3NOA8M30001899O.html?spss=newsapp,,
1月24日,1月25日,湖南,衡阳市,3,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,湘潭市,1,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,邵阳市,2,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,岳阳市,2,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,常德市,3,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,益阳市,4,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,怀化市,2,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,湖南,娄底市,2,0,0,湖南卫健委,https://m.weibo.cn/2803301701/4464546108011479,,
1月24日,1月25日,黑龙江,哈尔滨市,5,0,0,黑龙江卫健委,https://m.weibo.cn/2803301701/4464546918411960,,
1月24日,1月25日,安徽,合肥市,4,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,铜陵市,3,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,安庆市,3,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,马鞍山市,4,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,阜阳市,5,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,亳州市,3,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,芜湖市,1,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,安徽,滁州市,1,0,0,安徽卫健委,https://m.weibo.cn/status/4464548171955429?,,
1月24日,1月25日,浙江,杭州市,6,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,宁波市,1,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,温州市,4,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,嘉兴市,1,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,绍兴市,3,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,舟山市,1,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,金华市,1,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,浙江,台州市,2,0,0,浙江卫健委,https://www.thepaper.cn/newsDetail_forward_5631079,,
1月24日,1月25日,新疆,乌鲁木齐市,1,0,0,新疆卫健委,https://www.thepaper.cn/newsDetail_forward_5631090,,
1月24日,1月25日,吉林,吉林市,1,0,0,吉林卫健委,https://www.thepaper.cn/newsDetail_forward_5631054,,
1月24日,1月25日,河南,平顶山市,1,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,新乡市,1,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,南阳市,8,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,驻马店市,2,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,郑州市,3,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,周口市,3,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月24日,1月25日,河南,信阳市,4,0,0,河南卫健委,https://m.weibo.cn/2803301701/4464553351466229,,
1月25日,1月25日,海南,三亚市,3,0,0,海南卫健委,https://m.weibo.cn/2803301701/4464566140339812,,
1月25日,1月25日,海南,万宁市,3,0,0,海南卫健委,https://m.weibo.cn/2803301701/4464566140339812,,
1月25日,1月25日,海南,儋州市,3,0,0,海南卫健委,https://m.weibo.cn/2803301701/4464566140339812,,
1月24日,1月25日,四川,成都市,9,0,0,四川卫健委,https://m.weibo.cn/status/4464569709464179?,,
1月24日,1月25日,四川,遂宁市,1,0,0,四川卫健委,https://m.weibo.cn/status/4464569709464179?,,
1月24日,1月25日,四川,自贡市,1,0,0,四川卫健委,https://m.weibo.cn/status/4464569709464179?,,
1月24日,1月25日,四川,内江市,1,0,0,四川卫健委,https://m.weibo.cn/status/4464569709464179?,,
1月24日,1月25日,四川,泸州市,1,0,0,四川卫健委,https://m.weibo.cn/status/4464569709464179?,,
1月24日,1月25日,内蒙古,锡林郭勒盟,1,0,0,内蒙古卫健委,https://m.weibo.cn/2803301701/4464572905513870,,
1月25日,1月25日,辽宁,沈阳市,2,0,0,辽宁卫健委,https://m.weibo.cn/2803301701/4464573488357849,,
1月25日,1月25日,辽宁,大连市,1,0,0,辽宁卫健委,https://m.weibo.cn/2803301701/4464573488357849,,
1月25日,1月25日,北京,大兴区,0,1,0,北京卫健委,https://wap.peopleapp.com/article/5074494/4969033,,
1月25日,1月25日,马来西亚,,3,0,0,央视,https://m.weibo.cn/5182171545/4464591164035982,,
1月25日,1月25日,泰国,,1,0,0,央视,https://www.thepaper.cn/newsDetail_forward_5631143,,
1月25日,1月25日,澳大利亚,,1,0,0,央视,https://www.thepaper.cn/newsDetail_forward_5631086,,
1月25日,1月25日,山东,青岛市,2,0,0,山东卫健委,https://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6263458.shtml,,
1月25日,1月25日,山东,滨州市,1,0,0,山东卫健委,https://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6263458.shtml,,
1月25日,1月25日,山东,菏泽市,1,0,0,山东卫健委,https://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6263458.shtml,,
1月25日,1月25日,山东,济南市,1,0,0,山东卫健委,https://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6263458.shtml,,
1月25日,1月25日,山东,日照市,1,0,0,山东卫健委,https://news.sina.com.cn/c/2020-01-25/doc-iihnzahk6263458.shtml,,
1月24日,1月25日,宁夏,固原市,1,0,0,宁夏卫健委,http://nx.people.com.cn/n2/2020/0125/c192493-33744084.html,,
1月25日,1月25日,天津,天津市,1,0,0,天津卫健委,https://wap.peopleapp.com/article/5074875/4969420,,
1月25日,1月25日,陕西,咸阳市,1,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,陕西,安康市,2,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,陕西,铜川市,3,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,陕西,西安市,2,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,陕西,咸阳市,1,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,陕西,商洛市,1,0,0,人民日报,https://wap.peopleapp.com/article/5074944/4969503,,
1月25日,1月25日,福建,福州市,1,0,0,人民日报,https://m.weibo.cn/2803301701/4464634813681668,,
1月25日,1月25日,福建,漳州市,3,0,0,人民日报,https://m.weibo.cn/2803301701/4464634813681668,,
1月25日,1月25日,福建,泉州市,2,0,0,人民日报,https://m.weibo.cn/2803301701/4464634813681668,,
1月25日,1月25日,福建,三明市,1,0,0,人民日报,https://m.weibo.cn/2803301701/4464634813681668,,
1月25日,1月25日,福建,宁德市,1,0,0,人民日报,https://m.weibo.cn/2803301701/4464634813681668,,
1月25日,1月25日,日本,,1,0,0,央视,https://weibo.com/2656274875/Ir7ANEv0q,,
1月24日,1月25日,尼泊尔,,0,1,0,尼泊尔卫生与人口部,https://m.thepaper.cn/newsDetail_forward_5626275,,
1月25日,1月25日,澳大利亚,,3,0,0,央视,https://weibo.com/2656274875/Ir7TEjbxP,,
1月25日,1月25日,青海,西宁市,1,0,0,青海卫健委,https://m.thepaper.cn/newsDetail_forward_5633549,,
1月25日,1月25日,天津,外地来津,1,0,0,天津疾控中心,https://wap.peopleapp.com/article/5075277/4969884,,
1月25日,1月25日,辽宁,大连市,1,0,0,辽宁卫健委,http://m.lnrbxmt.com/100077.html?from=timeline&isappinstalled=0,,
1月25日,1月25日,北京,朝阳区,1,0,0,央视,http://m.news.cctv.com/2020/01/25/ARTIHxgngSy2vjZ5fgbluiq3200125.shtml,,
1月25日,1月25日,北京,海淀区,2,0,0,央视,http://m.news.cctv.com/2020/01/25/ARTIHxgngSy2vjZ5fgbluiq3200125.shtml,,
1月25日,1月25日,云南,曲靖市,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,云南,玉溪市,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,云南,红河州,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,云南,大理州,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,云南,丽江市,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,云南,昆明市,1,0,0,央视,https://weibo.com/2656274875/Ir8ZWqwkF,,
1月25日,1月25日,海南,三亚市,1,0,0,人民日报,https://weibo.com/2803301701/Ir9g2irQW,,
1月25日,1月25日,海南,陵水县,1,0,0,人民日报,https://weibo.com/2803301701/Ir9g2irQW,,
1月25日,1月25日,内蒙古,锡林郭勒盟,1,0,0,央视,https://weibo.com/2656274875/Ir9S0tZsV,,
1月25日,1月25日,内蒙古,鄂尔多斯市,2,0,0,央视,https://weibo.com/2656274875/Ir9S0tZsV,,
1月25日,1月25日,内蒙古,赤峰市,1,0,0,央视,https://weibo.com/2656274875/Ir9S0tZsV,,
1月25日,1月25日,内蒙古,呼伦贝尔市,1,0,0,央视,https://weibo.com/2656274875/Ir9S0tZsV,,
1月25日,1月25日,贵州,黔西南州,1,0,0,贵州卫健委,http://www.gzhfpc.gov.cn/xwzx_500663/zwyw/202001/t20200125_45157537.html,,
1月24日,1月25日,法国,,1,0,0,法国卫生部,https://baijiahao.baidu.com/s?id=1656679618493036946&wfr=spider&for=pc,http://www.caixin.com/2020-01-25/101508288.html,
1月25日,1月25日,湖北,黄石市,31,0,1,黄石防控指挥部,https://weibo.com/2803301701/IraRDtGcD,https://wap.peopleapp.com/article/5075655/4970294,
1月23日,1月24日,河北,沧州市,1,0,1,河北卫健委,https://static.cdsb.com/micropub/Articles/202001/1eaf97652b9bb791912721850a61a351.html?fromUdid=CAFF13A7-FEAC-4B72-AE2D-497A40CC5C91,,
1月23日,1月24日,江西,南昌市,1,0,0,江西卫健委,https://m.weibo.cn/2803301701/4464049040965675,,
1月23日,1月24日,江西,吉安市,1,0,0,江西卫健委,https://m.weibo.cn/2803301701/4464049040965675,,
1月23日,1月24日,江西,九江市,1,0,0,江西卫健委,https://m.weibo.cn/2803301701/4464049040965675,,
1月23日,1月24日,江西,新余市,1,0,0,江西卫健委,https://m.weibo.cn/2803301701/4464049040965675,,
1月23日,1月24日,云南,昆明市,1,0,0,昆明卫健委,https://www.thepaper.cn/newsDetail_forward_5615828,,
1月23日,1月24日,广西,北海市,3,0,0,广西卫健委,https://wap.peopleapp.com/article/5071617/4966079,,
1月23日,1月24日,广西,柳州市,1,0,0,广西卫健委,https://wap.peopleapp.com/article/5071617/4966079,,
1月23日,1月24日,广西,桂林市,2,0,0,广西卫健委,https://wap.peopleapp.com/article/5071617/4966079,,
1月23日,1月24日,广西,百色市,1,0,0,广西卫健委,https://wap.peopleapp.com/article/5071617/4966079,,
1月23日,1月24日,广西,河池市,1,0,0,广西卫健委,https://wap.peopleapp.com/article/5071617/4966079,,
1月23日,1月24日,北京,朝阳区,1,0,0,北京市卫健委,http://bj.people.com.cn/n2/2020/0124/c14540-33742349.html,,
1月23日,1月24日,北京,丰台区,1,0,0,北京市卫健委,http://bj.people.com.cn/n2/2020/0124/c14540-33742349.html,,
1月23日,1月24日,北京,外地来京,1,0,0,北京市卫健委,http://bj.people.com.cn/n2/2020/0124/c14540-33742349.html,,
1月23日,1月24日,北京,顺义区,1,0,0,北京市卫健委,http://bj.people.com.cn/n2/2020/0124/c14540-33742349.html,,
1月23日,1月24日,天津,天津市,1,0,0,央视新闻,http://www.bjnews.com.cn/news/2020/01/24/678718.html,,
1月23日,1月24日,上海,上海市,4,0,0,人民日报,https://news.163.com/20/0124/08/F3L23I9V0001899O.html,,
1月23日,1月24日,黑龙江,绥化市,1,0,1,黑龙江卫健委,https://www.thepaper.cn/newsDetail_forward_5621385,,
1月23日,1月24日,黑龙江,大庆市,1,0,0,黑龙江卫健委,https://www.thepaper.cn/newsDetail_forward_5621385,,
1月23日,1月24日,广东,阳江市,3,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,清远市,1,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,广州市,2,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,珠海市,4,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,佛山市,5,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,韶关市,1,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月23日,1月24日,广东,惠州市,4,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
1月24日,1月24日,广东,中山市,1,0,0,广东卫健委,https://www.thepaper.cn/newsDetail_forward_5621345,,
